,text,Label
239,"De la copilul zâmbăret şi activ pe care îl ştiam odată, la copilul trist şi închis în el care ignoră pe toată lumea. Nu te mai recunosc, nu mai eşti la fel, parcă ai fi un cadavru pe picioare! Mama...",0
3866,"De obicei, am răbdare. :) Altfel, sunt mulțumită de , nu aș vrea să mă mut.",2
1978,Am fost in magazinul samsung si am pus mana pe SGS5. A crapat. Of.,0
956,buna este o onoare pt mine va iubesc multumesc,2
250,"Fulgerul lovește mai ales în obiecte înalte. Acest lucru se datorează faptului că descărcarea electrică urmărește calea cu cea mai mică rezistență, adică calea mai scurtă. Prin urmare, este interzis să te afli într-un spațiu deschis în timpul unei furtuni.",1
203,"Ceapa ta  , iar am luat o pietricică în parbriz! Abia l’am schimbat! N’qm văzut o mașină de măturat de când nu mai e !!!",0
3230,30 ponturi fotbal  pentru biletul zilei,1
1863,"cc  poate redirectionati catre contul lui  , cel de la  :)",2
576,Felicitări sarcina ușoară  cel mai frumos lucru dorit într-o relatie 😘😘❤❤❤❤,2
3014,"vreau neapărat să citesc cartea, clar o să-mi placă, dar este și un serial pe netflix pe care vreau să-l vad, Tidying up with Marie Kondo. Până la urmă poate învăț să aplic și eu metodele ei",2
1770,Programul de reparații independente  vine în Europa,2
3276,"Barna, înainte de ședința coaliției: Vom intra în logica unei coaliţii stabile şi a unui  care face ce are de făcut",1
3119,"mi-ati blocat contul pentru neactualizare de date desi le-am actualizat acum o luna prin aplicatia voastra. Nimeni nu poate sa mi-l deblocheze pana maine dupa amiaza cel mai devreme, pentru ca nu lucreaza nimeni din echipa aceea duminica 1/2",0
3793,HiPOD  Urme de flux glaciar într-o vale număr: ESP_051836_2195 data: 17 august 2017  altitudine: 293 km  #Mars # #Romanian #Romania #astronomie,1
2201,"Ce frumoasă melodie, îţi aminteşti? ♫ 7 Seconds by  &  (w/  at Samsung IMAX) —",2
2794,Dau un voucher de 10 băuturi la  pentru un încărcător compatibil cu un laptop Lenovo (luat cu împrumut pt o oră) :)),2
2342,Puttanesca + Ursus + Cristina = combinatie castigatoare pentru inceputul de weekend <|EMAIL|> Roma),2
1075,„Nu-l mai consider om!”  s-a dezlănţuit în scandalul momentului. L-a făcut praf pe  : „Îl dau afară” …,0
2821,la dobanda de 2% am tot primit sms-uri. Ziceam ca unul e de ajuns. Si asa eu nu mai am cont activ la voi de 2ani aproape,0
2384,"eu ti-am zis ca nu e ok cu javrele alea de la , s-ar putea sa te composteze intr-o seara.",0
2978,oare cate zile trebuie sa ma amane curierul cu un colet ca sa ma bagati in seama in call center? Ca de vineri e coletul la livrare si batman. Si in fiecare zi aceeasi poveste,0
1890,La Multi Ani  &  fiti iubiti la maxim :D <|EMAIL|> Ursus w/ ) [pic],2
2509,"No, deci toata lumea vrea la Bonțida. Preconizez COADA la poarta castelului. #TIFF2012 <|EMAIL|> Ursus)",0
3190,Președintele se implică în războiul din : Liderii Coaliției de guvernare chemați la,1
1801,Teatru forum genial :)) #streetdelivery <|EMAIL|> w/ 3 others),2
1223,"Ura antisemita si xenofoba?Uau!Credeam ca eticheta digi “partidul de extrema dreapta” e ,pe unul ca mine care inca e in dubiu daca sa voteze aur sau nu,genul asta de propaganda agresiva imi da un imbold grozav sa-i",0
401,Vedere panoramică Huedin - 1908 #Huedin #Bánffyhunyad,1
2935,"Unul dintre cele mai spectaculoase magazine  realizate în țară, ca arhitectură și inovație, se inaugurează, de azi într-o săptămână, la Sfântu Gheorghe",2
1741,SUA măresc taxele pentru  din cauza ajutorului dat,0
763,"(n. 22 februarie 1788, Stutthof/Danzig - d. 21 septembrie 1860, Frankfurt am Main) a fost un filozof german, cunoscut - mai ales - prin teoria sa asupra primatului „voinței” în sfera reprezentării lumii și în comportamentul uman.",1
893,"dărâmat la finalul remizei cu  : „Sunt foarte, foarte trist!” Se plânge și de programarea meciului viitor: „Vi se pare corect?”",0
614,"al patrulea jurat iUmor de astăzi, va fi luat la roast de bucătarii  și   #stiri #romania #Observator",1
447,"Categoria [Sucuri/Compoturi], … #food #recipe #oretetalafix #poftabuna",1
1331,"PPS 4   Fraierul,Paranormal,a facut,un magazin,de vopsele FALSE,""Caparol"" de care vind eu,in America,Originale.Nefiind INTENTIONATA  'Fatarea"",i-a iesit,o mizerie,de vopsea lavabila,nu de lemn,ce nu adera,la pereti.Magazinul e la intersectia Banu Manta cu Titulescu.",0
1674,Mcflurry lionel caramel de vis <|EMAIL|> in București),2
147,Cat timp este libera C si cu Z în conac este pericol si totul este pentru  sper doar sa fie atat de rau pericolul dar vom vedea !,0
3050,"În #Bucureşti ne găsiți foarte uşor! De ce să ne căutați? Pentru că avem în plină desfăşurare #TombolaGames, la care sigur vei dori să participi, ca mai apoi să şi câştigi marele premiu, un Mercedes C Class …",2
3631,Vicepreședintele executiv   responsabil cu o Europă pregătită pentru era digitală: Pactul verde european are ca obiectiv transformarea Europei într-un prim continent neutru din punct de vedere climatic până în 2050  #EUGreenDeal #DigitalEU,1
1476,nu lucreaza nimeni cu ing.,0
2779,"Eu nu fac cumpărături online pentru preț. Dacă e mai ieftin la , iau de la ei; online. Mi se pare la fel și cu .",2
565,"Nop,am fost la cateva vanatori cu nea  si ii fac reclama.😀",2
2307,START CONCURS! Iepurasul de la  iti face cadou de Paste un super smartphone Samsung…,2
1703,Doi ani cel mult mai dau Subway-ului în România.,0
946,"#Zanzibar la final de #martie! ☀️ Răsfață-te la soare, pe plajele cu nisip alb și fin înconjurate de vegetație luxuriantă și o atmosferă de calm și bine 😍 GOLD ZANZIBAR BEACH HOUSE ; SPA 5* oferă unități de cazare de lux ➡️",2
3448,"Fii pe faza, inghite aer legit, asta o sa iti desfunde urechea, daca nu merge asculta muzica tare sau altfel nu o mai baga in seama si gandeste-te ca esti bine",1
1229,Și totuși ți-ai pierdut din timpul tău să-mi spui asta. Vezi că pierzi cu bonus!,0
199,faptu ca n am bani sa ma duc la cinema sa vad concertul ma supara atat de tare,0
2413,Am plecat spre Constanta. Multumim  si  pentru cele mai scumpe produse/servicii din Europa!,0
3533,"Ia, Horeca, dă puțin muzica mai încet și ascultă ce zice ..",1
1405,Pizzaaa:)))) <|EMAIL|> Ursus),2
1623,Ce de lumeeee! #checkinforbeauty <|EMAIL|> farmec),2
1130,Aprecieri pentru fotoreporterii din Bihor și Hajdú Bihar. Cupe și medalii pentru munca de teren …,2
332,"La inceput de primavara, Vreau sa-mi fac un obicei, Sa-ti ofer in prag de seara, Un buchet de ghiocei.",2
2404,noul GM  Romania si Balcani a prezentat oficial in Romania Nokia Lumia 520 si Lumia 720,1
921,"nu îți zic te plac, dar mă topesc ca îngheța in prezenta ta❤",2
3693,"Dacă #insistpentruRomânia în Europa și în lume, la fel de mult #insistpentruTulcea și pentru #SigurantaUnuiTraiMaiBun în plan național❗ Partea a 2-a a interviului acordat  poate fi urmărită aici:👇🏻",1
2323,No power :( Sper ca enel sa remedieze rapid problema Cica a luat foc un transformator,0
850,Bună dimineața ☕ Să aveți o zi frumoasă 🍀,2
1750,Coronavirus la . Virusul a fost luat de pe litoral,0
2840,"eu am lenovo ideatab a3000, cu 3g si fusese 700 de lei pret intreg, nu am mai vazut dar poate gasesti. Eu is f multumita :)",2
3549,Nu există diferențe între femei și bărbați în ceea ce privește frecvența trombozelor.,1
2154,"McMicii sunt foarte tari, sunt dati deja cu mustar :D <|EMAIL|> in București) ;ref=tw",2
2298,"și-a propus să exileze toate vedetele. În junglă, la ţara... la jilava nu-i trimite?",0
539,Multumim pentru screenshot! E de pus in rama! 😸,2
594,. Buna imi plac pozelle multumesc pt tot va iubesc,2
1849,Azi la la  e  ! Cel mai manelist post TV din #Romania! 👎👎👎,0
2857,"“: Ma abtin cu greu sa nu te pleznesc... nu vazusem faza, dar pare regizata #romaniiautalent” cine  sa regizeze? Nuuuu:)))))))",0
2556,La  nu se mai găsește nimic pentru Halloween în cazul în care aveați de gând sa ajungeți zilele…,0
1373,"Temperatura e 1°C, presiunea e 766mmHg, vânt din V cu 9km/h; umiditate 75%. Nori fragmentați la 1463m.",1
3316,O dă afară imediat?  va lua decizia zilei. Demitere de răsunet în,1
1386,"Persoana spanzurata in podul casei, str. Visinilor, Cluj-Napoca.",0
2299,va bateti joc de noi? Cat se nesimtit sa fii sa nu gasesti solutii pt pasagerii tai?,0
3218,Stai să vezi când or să fie bărbați în toată...Țurcana!!!,1
108,când mi e foame ma uit la filmulețe cu oameni care mănâncă și simt că mănânc cu ei 🙂,2
3535,"Patru bărbați și o femeie, suspectați că vindeau droguri online. În urma perchezițiilor au fost găsite droguri",1
2756,Concurs : Câştigă cu Windows 8: Windows 8 a fost lansat de câteva zile pe plan mondial. Din aceeaşi zi cu da...,2
44,buna sunt recunoscatoare pt tot pt gaptul ca v am cunoscut e o mare sansa va multumesc apreciez toate gesturile de iubire pe care le ti facut neconditionat stil frumos corect perfect iubesc istoria va iubesc mult,2
1774,a deschis la bacău primul magazin   #retail # #,2
3305,"incaseaza 6000 de lei de la  si nu a trecut o zi pe acolo! E unul,  care face puscarie pentru ca 3 fufe au facut exact ca  !",1
3665,Am publicat rezultatul nostru predictoriu pentru ora 10:30! Puteti vedea rezultatul in acest sondaj creat de echipa  !,1
1297,"În fiecare primăvară, ceasurile se dau înapoi cu o oră, un eveniment care are rolul de ne oferi cât mai multă lumină într-o zi, pe parcursul verii. Astfel, în dimineața zilei de 27 martie, ora 3:00 va deveni ora 4:00.",1
2634,Isi mai aminteste cineva de celebrele NOKIA 3310 si ALCATEL OT 311? Ce nebunie a fost atunci cu ele...,2
3667,"–  , în direct la  : Românii așteaptă o nouă minune...  on",1
715,Când ai să te faci mare ai să înțelegi că răbdarea este o virtute!,1
3602,"Dacă e să ne luăm după  ,  nu a mâncat nici usturoi și nici gura nu-i miroase în cazul",1
3122,"În Transilvania  și-a adaptat limbajul pentru cetățenii de etnie maghiară. Io aș trimite o urara video, dar nu are sens pt că e o campanie pentru prepay... eu am abonament. Apropo, de ce ați afișat reclama în contul meu? Mi se pare aiurea rău",0
3572,Cartofi umpluţi cu carne tocată – probabil nu ați mâncat așa ceva până acum,1
3873,"Are ceva ce am citit doar despre  că avea: când intră în cameră, toată lumea are un nod în gât de emoție și amuțește de cât de smerit e. Contaminant de jovial.",2
2611,"aleluia, băieți de la aer au ajuns și s-au apucat de treabă, să nu luați ""montaj inclus"" de la #emag",0
2045,"La restaurant la 4 amici, bem bere nefiltrata de la  și așteptăm pizza",1
2886,"Din pacate unii nici acum, dupa atata timp, nu stiu ca  listeaza si produse ale unor parteneri si fiecare aplica o taxa de livrare.",0
1099,"Nu știu cum face, dar le face faine. Arată super, mie mi-ar fi mila sa mușc din ele. 😊",2
284,Ce poreclă i-a pus  lui : “Ne e rușine cumplită de omul ăsta! ” …,0
1822,Nu funcționează in  doar pt SUA momentan. IDEM și la,0
2176,Răsăritul fotografiat deasupra Malaeziei dintr-un  #A380 . Bună dimineața!,2
2489,"Când te cerți cu maghiari pe Facebook, ""că nu vorbesc română"", dar scrii mai prost decât ei...",0
207,"Nici eu. Și a mai fost o fază: când reporterița l-a întrebat pe expert ce poate cumpăra un om care nu dispune de milioane de euro, tipul a cam dat din umeri.. Deci clar nu este o lume pt muritorul de rând. Nu încă, cel puțin.",0
3397,"În Anglia, profesorii nu apreciază programele remediale cerute de , în pofida investițiilor mari. Prioritatea lor: sprijinul pentru bunăstarea social-emoțională și sănătatea mintală a elevilor, plus măsuri antisărăcie",1
407,"Da, asta e o perspectiva diferită dar interesantă 😉",2
1327,de ce trebuie să fiu singura care pretinde că e ok?,0
285,"Vă văitați continuu, dar o duceți mai bine. Nasoală  asta, nu, skepticomanilor?",0
1947,Cea mai buna comedie din ultimul timp! pe pro tv #motivedecearta,2
305,"Nu le schimba, că de se întoarce frigul , tu ești vinovat, că ai cobit !",0
2054,WTF??? Aveam si eu un  in cartier. In locul lui a aparut un Mega image,0
1781,Cred că cea mai WTF reclamă outdoor. #huawei #cluj,0
1767,Managementul proiectelor si proceselor.. sper sa nu fie boring... <|EMAIL|> Palas),0
1150,"Foarte urât și trist pentru o femeie să vorbească în halul ăsta. Poate în intimitate cu partenerul/a se mai acceptă un astfel de limbaj, dar în public și să te mai și lauzi cu asta... Scârbos.",0
1429,Păcatul suprem. <|EMAIL|>,2
3283,Culorile hainelor pe care le porți îți reflectă caracterul. Episodul 6 :  ROȘUL,1
1004,Poți să-ți faci si tu!😃 Astea le-am descoperit de vreo 2 luni.🥰,2
1147,"Meh, mă așteptam la ceva mai spectaculos.",0
579,"cu siguranță, pentru ca echipa din spate este foarte Smart,pentru ca este un proiect cu potențial,pentru ca aduce pe piața utilitate💪🚀",2
2714,"topeşte preţurile - Toate laptopurile Dell XPS din promoţie, cu o reducere de 400 de lei:  topeşte preţ...",2
459,Pizzeria  este locul perfect pentru a savura o pizza delicioasă …,2
1625,Lista mea de produse favorite de pe ! la,2
2667,"a creat cel mai mare pian digital din lume, folosindu-se numai de tabletele Surface: În timpul liber...",2
1940,al doilea cel mai important lanţ de hipermarketuri din România,1
1347,"Oppo Reno7 5G – procesor MediaTek Dimensity 900, 256 GB spaţiu de stocare şi încărcare rapidă la 65W … via",1
1662,"Samsung Galaxy S4, lansat cu fast în România",2
536,????? du te acasă la tine ca i tarziu!!!!,0
254,"gen chestiile astea sunt deja scumpe si salariile sunt mai mult decat okay, te invit in romania tho unde lucrezi de te caci pe tine o vara intreaga si mai mult de 1374 dolari nu faci, SI NU-TI DA NICI CUCU BACSIS",0
3097,Azi am fost de fata cand  jigodii germane au deconectat un batran amarat fara dinti in gura de la energia electrica!  nu isi dau seama ca le vom da foc! Programul miscari zice clar fara plati la utilitati pe 10 ani! FRATIA NOASTRA!,0
817,a înscris primul său gol pentru ! Favoritul lui  a deschis scorul în meciul cu  …,1
2698,"S-a deschis locul unde frumusetea are  #checkinforbeauty. Pe strada Bucuresti, la parterul blocului Spray.",2
3733,Predicţia lui  : În câţiva ani limbajul uman va fi învechit. ”Îl vom folosi doar din motive sentimentale”,1
1963,Astazi pedalam alaturi de #KFC #cainvacanta  Herastrau Bucuresti,2
502,Australia își deschide granițele pentru turiști după doi ani …,1
1987,super reducere la  #cluj dati cate 2 sa ajunga la toata lumea :)),2
1240,"Mereu după sunt ""de ce pnm mai deschid chat-ul ăsta"" …",0
430,sigur  se merita sa iti riști viata ca sa aperi interesele unor inbuibati care isi bat joc de popor si care pentru asta iau in fiecare luna pensii si salarii speciale...Romania din pacate nu mai e a romanilor ci a corporațiilor si a sobolanilor din parlament ..,0
3573,"Acest bărbat a mâncat doar hrană pentru câini timp de o lună, iar câteva schimbări drastice s-au produs în corpul lui | FOTO, VIDEO",1
2895,"In statia de metrou Pipera e pus un film cu ursuleti coca-cola pe ecranele zoom. #filmcuursuletiicocacola. Da, am plecat de la birou.",1
1368,"unde am facut  stagiu in 2000. Printre colegi atat profesionisti incat, cand a lipsit colega specialista pe Hong Kong si se intamplase ceva acolo, cea specialista pe Taiwan a urlat ca ea nu se ocupa: nu e pregatita. Sa comparam c",0
